OBJECTID,NAME,FCLASS2014,TOTALANES,length_feet,max_grade_pct,avg_grade_pct,elevation_change_ft,score_emergency,score_graduation_route,score_graduation_parking,score_road_class,score_steepness
1,CAMPBELL AVE,Local Road,2,480.7399913883731,9.88,4.02,19.3,0.0,0.6,0.0,0.25,0.4
2,WESTMOUNT DR,Local Road,2,678.5907566281062,12.98,5.04,34.2,0.0,0.6,0.0,0.25,0.6
3,BROOKFIELD RD,Local Road,2,483.51878991910655,15.72,9.43,45.6,0.0,0.6,0.0,0.25,0.8
4,BROOKFIELD RD,Local Road,2,317.119352180438,18.44,13.27,42.1,0.0,0.6,0.0,0.25,0.8
5,WILLIAMS GLEN RD,Local Road,2,330.6650877277598,12.85,6.5,21.5,0.0,0.6,0.0,0.25,0.6
6,FALLVIEW TER,Local Road,2,663.6952882491343,7.92,1.77,11.8,0.0,0.6,0.0,0.25,0.4
7,OAKWOOD LA,Local Road,2,836.7452056810748,8.43,3.89,32.5,0.0,0.0,0.0,0.25,0.4
8,OAKWOOD LA,Local Road,2,639.3021414836045,10.28,2.55,16.3,0.0,0.6,0.0,0.25,0.6
9,BROOKFIELD RD,Local Road,2,746.7825074652293,13.26,6.21,46.4,0.0,0.6,0.0,0.25,0.6
10,SUNRISE RD,Local Road,2,291.37032382856745,21.21,14.09,41.0,0.0,0.6,0.0,0.25,1.0
11,SUNRISE RD,Local Road,2,302.64782585991645,21.2,11.86,35.9,0.0,0.6,0.0,0.25,1.0
12,PARKER ST,Local Road,2,329.7817606116417,16.9,2.62,8.6,0.0,0.6,1.0,0.25,0.8
13,SCHUYLER PL,Local Road,2,484.1667268448918,19.57,10.29,49.8,0.0,0.6,1.0,0.25,0.8
14,SCHUYLER PL,Local Road,2,329.734633971332,2.81,0.45,1.5,0.0,0.6,1.0,0.25,0.2
15,HIGHLAND PL,Local Road,1,562.5709521373183,20.84,7.59,42.7,0.0,1.0,1.0,0.25,1.0
16,WILLIAMS ST,Local Road,2,334.5467497780335,22.26,15.24,51.0,0.0,1.0,1.0,0.25,1.0
17,WILLIAMS ST,Local Road,2,302.901990366725,24.62,15.18,46.0,0.0,1.0,1.0,0.25,1.0
18,CASCADILLA PL,NA,2,303.9483979407783,15.68,5.3,16.1,0.0,1.0,1.0,0.25,0.8
19,EDGEMOOR LA,Local Road,1,541.9684300072997,18.81,12.59,68.2,0.0,1.0,1.0,0.25,0.8
20,SOUTH AVE,NA,1,697.6883343592518,13.66,8.4,58.6,0.0,1.0,1.0,0.25,0.6
21,Maple Dr -CITY CEMETARY,NA,0,948.5582788197543,14.76,3.56,33.8,0.0,1.0,1.0,0.25,0.6
22,DEWITT PL,Local Road,2,216.8569050288334,11.24,4.38,9.5,0.0,1.0,1.0,0.25,0.6
23,DEWITT PL,Local Road,2,943.4801100287676,17.34,8.39,79.1,0.0,1.0,1.0,0.25,0.8
24,Locust Dr -CITY CEMETARY,NA,0,1075.2360835292404,88.8,0.46,5.0,0.0,1.0,1.0,0.25,1.0
25,CORNELL AVE,Local Road,2,1132.5061082327202,13.78,8.66,98.0,0.0,1.0,1.0,0.25,0.6
26,N WILLARD WAY,Local Road,2,652.4278678695516,8.52,1.79,11.7,0.0,1.0,1.0,0.25,0.4
27,WILLARD LOOP,Local Road,2,257.83488540535643,15.66,8.24,21.2,0.0,1.0,1.0,0.25,0.8
28,WILLARD WAY,Collector,2,464.12244970814305,14.16,9.87,45.8,0.0,1.0,1.0,0.5,0.6
29,WYCKOFF AVE,Local Road,2,95.6784354088887,11.53,8.18,7.8,0.0,1.0,1.0,0.25,0.6
30,SCIENCES DR,NA,0,580.6837469580237,4.74,0.36,2.1,0.0,1.0,1.0,0.25,0.2
31,RESERVOIR AVE,NA,0,261.67745104064693,9.83,2.14,5.6,0.0,1.0,1.0,0.25,0.4
32,GARDEN AVE,NA,0,711.6436318676086,5.8,2.27,16.1,0.0,1.0,1.0,0.25,0.4
33,RESERVOIR AVE,NA,0,500.82822945724126,3.92,1.06,5.3,0.0,1.0,1.0,0.25,0.2
34,PEARSALL PL,Local Road,2,264.08229250523436,4.57,0.06,0.2,0.0,0.6,0.0,0.25,0.2
35,HILLVIEW PL,Collector,2,668.8332251110616,10.13,2.75,18.4,0.0,0.6,0.0,0.5,0.6
36,COLUMBIA ST,Local Road,1,639.168440536116,8.97,2.96,18.9,0.0,0.6,0.0,0.25,0.4
37,PLEASANT ST,Local Road,1,669.2507634202711,10.55,3.82,25.6,0.0,0.6,0.0,0.25,0.6
38,PROSPECT ST,Local Road,1,541.8960955966136,14.68,5.51,29.9,0.0,0.6,1.0,0.25,0.6
39,HUDSON ST,Collector,2,592.9471020868909,11.93,5.71,33.8,0.0,0.6,0.0,0.5,0.6
40,S FULTON ST,Principal Arterial,3,349.09709469722145,0.0,0.0,0.0,1.0,0.6,0.0,0.85,0.2
41,N CAYUGA ST,Minor Arterial,2,316.7165752424736,1.7,0.63,2.0,0.0,0.6,0.0,0.7,0.2
42,S CAYUGA ST,Minor Arterial,2,328.2197641407255,0.82,0.24,0.8,0.0,0.6,0.0,0.7,0.2
43,S AURORA ST,Minor Arterial,2,261.1231368641546,7.69,1.2,3.1,0.0,0.6,0.0,0.7,0.4
44,UNIVERSITY AVE,Minor Arterial,2,663.5477826806214,12.38,7.82,51.9,0.0,0.6,1.0,0.7,0.6
45,UNIVERSITY AVE,Minor Arterial,2,898.7978318250529,11.14,5.96,53.6,0.0,1.0,1.0,0.7,0.6
46,MAPLE AVE,Collector,2,832.416689248474,8.37,4.45,37.0,0.0,1.0,1.0,0.5,0.4
47,OAK AVE,Local Road,2,403.20249847463225,11.88,5.68,22.9,0.0,1.0,1.0,0.25,0.6
48,KITE HILL PARKING LOT,NA,2,991.7181711909479,4.31,0.62,6.1,0.0,1.0,1.0,0.25,0.2
49,CAMPUS RD,NA,2,91.20476123832589,20.57,1.96,1.8,0.0,1.0,1.0,0.25,1.0
50,CAMPUS RD,NA,2,1290.4964794743116,7.06,2.22,28.7,0.0,1.0,1.0,0.25,0.4
51,CAMPUS RD,NA,2,941.0866337174722,9.33,6.06,57.0,0.0,1.0,1.0,0.25,0.4
52,CAMPUS RD,NA,2,483.6398367613814,9.5,5.19,25.1,0.0,1.0,1.0,0.25,0.4
53,TOWER RD,NA,2,311.67928182520654,4.12,0.17,0.5,0.0,1.0,1.0,0.25,0.2
54,AG SCHOOL DRIVEWAY,NA,2,216.6254414739526,7.21,2.57,5.6,0.0,1.0,1.0,0.25,0.4
55,TOWER RD,NA,2,990.8448809432709,3.91,2.44,24.1,0.0,1.0,1.0,0.25,0.2
56,PRESIDENTS DR,NA,0,692.8275822516487,12.7,0.0,0.0,0.0,1.0,1.0,0.25,0.6
57,TOWER RD,NA,2,806.925391583686,7.7,3.61,29.1,0.0,1.0,1.0,0.25,0.4
58,FEENEY WAY,NA,2,1472.8697740098044,6.59,1.23,18.2,0.0,1.0,1.0,0.25,0.4
59,FEENEY WAY,NA,2,875.222382574174,7.76,2.24,19.6,0.0,1.0,1.0,0.25,0.4
60,CENTRAL AVE,NA,0,1232.4761862290568,4.66,0.53,6.5,0.0,1.0,1.0,0.25,0.2
61,HO PLZ,NA,0,403.2374379254853,18.68,1.62,6.5,0.0,1.0,1.0,0.25,0.8
62,MARY ANN WOOD DR,NA,0,744.6317536683057,9.75,1.49,11.1,0.0,1.0,1.0,0.25,0.4
63,CAMPUS RD,NA,2,734.902835091144,10.39,7.86,57.8,0.0,1.0,1.0,0.25,0.6
64,FOREST HOME DR,Collector,2,2143.7714401581625,6.04,0.38,8.1,0.0,1.0,1.0,0.5,0.4
65,HEIGHTS CT,Local Road,2,542.877561381647,19.14,5.29,28.7,0.0,1.0,1.0,0.25,0.8
66,RIDGEWOOD RD,Local Road,2,883.3678503318654,13.15,5.31,46.9,0.0,1.0,1.0,0.25,0.6
67,WYCKOFF AVE,Local Road,2,341.63535835818317,12.83,3.06,10.5,0.0,1.0,1.0,0.25,0.6
68,WYCKOFF AVE,Local Road,2,191.24504491408283,4.6,0.27,0.5,0.0,1.0,1.0,0.25,0.2
69,NEEDHAM PL,Local Road,2,446.9950886922157,21.16,12.82,57.3,0.0,1.0,1.0,0.25,1.0
70,LAKE ST,Minor Arterial,2,638.2555992185336,15.38,0.94,6.0,0.0,0.6,1.0,0.7,0.8
71,LAKE ST,Minor Arterial,2,516.423078334353,2.96,0.61,3.1,0.0,0.6,1.0,0.7,0.2
72,E YORK ST,Local Road,2,524.1400444556226,1.32,0.68,3.6,0.0,0.6,0.0,0.25,0.2
73,W YORK ST,Local Road,2,430.89296235525757,6.01,0.14,0.6,0.0,0.6,0.0,0.25,0.4
74,E FALLS ST,Local Road,2,526.6075753277637,1.14,0.58,3.0,0.0,0.6,0.0,0.25,0.2
75,W FALLS ST,Local Road,2,615.0416267924461,1.22,0.25,1.5,0.0,0.6,0.0,0.25,0.2
76,E LINCOLN ST,Minor Arterial,2,299.2010289773445,1.31,0.96,2.9,0.0,0.6,1.0,0.7,0.2
77,E LINCOLN ST,Minor Arterial,2,467.45079645213497,12.63,5.62,26.3,0.0,0.6,1.0,0.7,0.6
78,E JAY ST,Local Road,2,295.7023851668199,0.5,0.5,1.5,0.0,0.6,0.0,0.25,0.2
79,QUEEN ST,Local Road,2,325.4336541842187,1.4,1.13,3.7,0.0,0.6,1.0,0.25,0.2
80,KING ST,Local Road,2,336.2359450750175,7.98,3.24,10.9,0.0,0.6,1.0,0.25,0.4
81,E LEWIS ST,Local Road,2,295.85489738491367,0.34,0.33,1.0,0.0,0.6,0.0,0.25,0.2
82,E TOMPKINS ST,Collector,2,298.1404510311942,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.2
83,E TOMPKINS ST,Collector,2,291.6988366636016,0.8,0.5,1.5,0.0,0.6,1.0,0.5,0.2
84,E TOMPKINS ST,Collector,2,323.84489224026174,0.63,0.17,0.5,0.0,0.6,1.0,0.5,0.2
85,E TOMPKINS ST,Local Road,2,330.9031311777205,0.0,0.0,0.0,0.0,0.6,1.0,0.25,0.2
86,E YATES ST,Local Road,2,300.6124020347572,0.16,0.0,0.0,0.0,0.6,0.0,0.25,0.2
87,E YATES ST,Local Road,2,289.0170457164436,0.62,0.19,0.5,0.0,0.6,1.0,0.25,0.2
88,E YATES ST,Local Road,2,322.06210239191387,0.35,0.28,0.9,0.0,0.6,1.0,0.25,0.2
89,E YATES ST,Local Road,2,331.3319495231378,0.57,0.17,0.6,0.0,0.6,1.0,0.25,0.2
90,E MARSHALL ST,Local Road,2,331.6225784087167,0.82,0.15,0.5,0.0,0.6,1.0,0.25,0.2
91,FARM ST,Local Road,2,316.16699695034924,1.01,0.21,0.7,0.0,0.6,1.0,0.25,0.2
92,FARM ST,Local Road,2,331.37433239614325,2.67,1.13,3.7,0.0,0.6,1.0,0.25,0.2
93,CASCADILLA PARK RD,Local Road,2,1235.519927332266,16.25,9.17,113.3,0.0,0.6,1.0,0.25,0.8
94,CASCADILLA AVE,Local Road,1,682.2352184970616,5.72,0.68,4.6,0.0,0.6,0.0,0.25,0.4
95,N TIOGA ST,Collector,2,47.597444333066385,2.7,0.93,0.4,0.0,0.6,0.0,0.5,0.2
96,CASCADILLA AVE,Local Road,1,358.5685721722204,9.89,2.13,7.6,0.0,0.6,1.0,0.25,0.4
97,N CAYUGA ST,Minor Arterial,2,77.12692535409654,11.94,1.53,1.2,0.0,0.6,0.0,0.7,0.6
98,CASCADILLA ST,Collector,2,466.69387619072165,1.66,0.47,2.2,0.0,0.6,0.0,0.5,0.2
99,CASCADILLA ST,Collector,2,731.4212544586284,0.46,0.05,0.3,0.0,0.6,0.0,0.5,0.2
100,W LINCOLN ST,Collector,2,344.874215812093,0.93,0.09,0.3,0.0,0.6,0.0,0.5,0.2
101,N MEADOW ST NB,Principal Arterial,2,322.2716276789373,4.2,0.47,1.5,1.0,0.6,0.0,0.85,0.2
102,WILLOW AVE,Local Road,2,946.0913577455227,1.6,0.18,1.7,0.0,0.6,0.0,0.25,0.2
103,N MEADOW ST SB,Principal Arterial,2,321.40752668849467,4.12,0.69,2.2,1.0,0.6,0.0,0.85,0.2
104,DEY ST,Collector,2,178.7499687716563,13.06,1.12,2.0,0.0,0.6,0.0,0.5,0.6
105,W JAY ST,Local Road,2,335.31427760803,0.65,0.11,0.4,0.0,0.6,0.0,0.25,0.2
106,FRANKLIN ST,Local Road,2,409.422992212347,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
107,ADAMS ST,Local Road,2,200.5636672862576,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
108,ADAMS ST,Local Road,2,322.94550715609074,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
109,ADAMS ST,Local Road,2,330.3902034408241,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
110,FRANKLIN ST,Local Road,2,661.168902421919,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
111,WILLOW AVE,Local Road,2,407.49109265795636,1.11,0.0,0.0,0.0,0.6,0.0,0.25,0.2
112,PIER RD,Local Road,2,652.8797926620022,1.86,0.51,3.4,0.0,0.6,0.0,0.25,0.2
113,N MEADOW ST,Principal Arterial,4,227.44879775495968,0.0,0.0,0.0,1.0,0.6,0.0,0.85,0.2
114,THIRD ST,Local Road,2,371.9177135504266,1.09,0.29,1.1,0.0,0.6,0.0,0.25,0.2
115,WILLOW AVE,Local Road,2,366.91613724094736,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
116,WILLOW AVE,Local Road,2,390.81779964756214,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
117,WILLOW AVE,Local Road,2,391.14198826886707,4.64,0.5,2.0,0.0,0.6,0.0,0.25,0.2
118,WILLOW AVE,Local Road,2,397.7599262302865,6.23,0.24,1.0,0.0,0.6,0.0,0.25,0.4
119,WILLOW AVE,Local Road,2,386.3307353438993,8.03,0.77,3.0,0.0,0.6,0.0,0.25,0.4
120,HANCOCK ST,Collector,2,80.99332808739521,8.1,0.34,0.3,0.0,0.6,0.0,0.5,0.4
121,HANCOCK ST,Collector,2,307.1197007036706,2.06,0.64,2.0,0.0,0.6,0.0,0.5,0.2
122,MADISON ST,Local Road,2,331.8068915855548,0.52,0.24,0.8,0.0,0.6,0.0,0.25,0.2
123,W TOMPKINS ST,Collector,2,342.4098411414026,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.2
124,HANCOCK ST,Collector,2,331.6537528103107,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.2
125,N MEADOW ST,Principal Arterial,3,342.7677690517972,0.0,0.0,0.0,1.0,0.6,0.0,0.85,0.2
126,SECOND ST,Local Road,2,391.413970962027,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
127,SECOND ST,Local Road,2,384.3924240009221,1.18,0.7,2.7,0.0,0.6,0.0,0.25,0.2
128,FOURTH ST,Local Road,2,251.58711208532134,1.1,0.61,1.5,0.0,0.6,0.0,0.25,0.2
129,MORRIS AVE,Local Road,2,328.7975000255643,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
130,MONROE ST,Local Road,2,333.2160302323511,0.61,0.06,0.2,0.0,0.6,0.0,0.25,0.2
131,FOURTH ST,Local Road,2,384.1141596220342,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
132,FIRST ST,Local Road,2,406.8455295054217,2.1,0.74,3.0,0.0,0.6,0.0,0.25,0.2
133,LAKE AVE,Local Road,2,393.8114113192217,5.73,0.13,0.5,0.0,0.6,0.0,0.25,0.4
134,W YATES ST,Local Road,2,323.81288582144083,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
135,WASHINGTON ST,Local Road,2,404.38093941846216,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
136,PARK PL,Local Road,2,397.23176897263255,0.58,0.28,1.1,0.0,0.6,0.0,0.25,0.2
137,N PLAIN ST,Collector,2,398.9787634306404,0.57,0.43,1.7,0.0,0.6,0.0,0.5,0.2
138,N ALBANY ST,Collector,2,398.7414134796277,1.02,0.46,1.9,0.0,0.6,0.0,0.5,0.2
139,ESTY ST,Local Road,2,596.3109024534571,1.52,0.53,3.2,0.0,0.6,0.0,0.25,0.2
140,ESTY ST,Local Road,2,465.8494922271987,0.2,0.02,0.1,0.0,0.6,0.0,0.25,0.2
141,ESTY ST,Local Road,2,592.2117617645133,0.2,0.2,1.2,0.0,0.6,0.0,0.25,0.2
142,WASHINGTON ST,Local Road,2,328.32086547658935,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
143,WASHINGTON ST,Local Road,2,468.49094093716326,0.93,0.34,1.6,0.0,0.6,0.0,0.25,0.2
144,N PLAIN ST,Minor Arterial,2,469.3609434850609,1.43,0.35,1.6,0.0,0.6,0.0,0.7,0.2
145,N ALBANY ST,Minor Arterial,2,467.65662349797196,2.37,0.51,2.4,0.0,0.6,0.0,0.7,0.2
146,N ALBANY ST,Minor Arterial,2,333.10301027892126,0.95,0.24,0.8,0.0,0.6,0.0,0.7,0.2
147,N ALBANY ST,Minor Arterial,2,313.4376837535172,0.0,0.0,0.0,0.0,0.6,0.0,0.7,0.2
148,N CORN ST,Local Road,2,333.3277512038045,0.89,0.47,1.6,0.0,0.6,0.0,0.25,0.2
149,W BUFFALO ST,Minor Arterial,2,266.0929178727848,1.3,0.8,2.1,0.0,0.6,0.0,0.7,0.2
150,S CORN ST,Local Road,2,333.1108853106959,0.58,0.03,0.1,0.0,0.6,0.0,0.25,0.2
151,S PLAIN ST,Minor Arterial,2,331.2936175163695,0.77,0.0,0.0,0.0,0.6,0.0,0.7,0.2
152,S ALBANY ST,Minor Arterial,2,331.50507682737043,0.71,0.04,0.1,0.0,0.6,0.0,0.7,0.2
153,S GENEVA ST,Local Road,2,640.0249971206002,1.52,0.37,2.4,0.0,0.6,0.0,0.25,0.2
154,S ALBANY ST,Minor Arterial,2,639.9467696848512,1.9,0.34,2.1,0.0,0.6,0.0,0.7,0.2
155,FAYETTE ST,Local Road,2,639.66161150264,2.02,0.38,2.5,0.0,0.6,0.0,0.25,0.2
156,CLEVELAND AVE,Local Road,2,597.9306852979846,1.1,0.67,4.0,0.0,0.6,0.0,0.25,0.2
157,S CORN ST,Local Road,2,329.81507864392677,0.83,0.33,1.1,0.0,0.6,0.0,0.25,0.2
158,S CORN ST,Local Road,2,310.16193577564786,1.12,0.64,2.0,0.0,0.6,0.0,0.25,0.2
159,S ALBANY ST,Minor Arterial,2,439.7787335518815,1.47,0.84,3.7,0.0,0.6,0.0,0.7,0.2
160,S GENEVA ST,Local Road,2,692.8664212677711,2.57,0.62,4.3,0.0,0.6,0.0,0.25,0.2
161,N TITUS AVE,Local Road,2,461.06828785468684,1.18,0.22,1.0,0.0,0.6,0.0,0.25,0.2
162,N TITUS AVE,Local Road,2,945.2646945293258,1.38,0.31,3.0,0.0,0.6,0.0,0.25,0.2
163,CENTER ST,Local Road,2,794.1275406055759,0.89,0.21,1.7,0.0,0.6,0.0,0.25,0.2
164,CENTER ST,Local Road,2,333.37659694174073,0.74,0.41,1.4,0.0,0.6,0.0,0.25,0.2
165,S PLAIN ST,Minor Arterial,0,123.62169417285709,5.22,1.61,2.0,0.0,0.6,0.0,0.7,0.4
166,S PLAIN ST,Minor Arterial,2,468.59917934310323,0.44,0.29,1.4,0.0,0.6,0.0,0.7,0.2
167,S ALBANY ST,Minor Arterial,2,390.569636563833,1.85,0.2,0.8,0.0,0.6,0.0,0.7,0.2
168,N TITUS AVE,Local Road,2,496.9517876874279,11.12,0.55,2.8,0.0,0.6,0.0,0.25,0.6
169,S ALBANY ST,Minor Arterial,2,97.79442749938345,23.99,1.14,1.1,0.0,0.6,0.0,0.7,1.0
170,N TITUS AVE,Local Road,2,292.2807008167155,2.84,0.69,2.0,0.0,0.6,0.0,0.25,0.2
171,N TITUS AVE,Local Road,2,608.4832807919737,2.47,0.34,2.1,0.0,0.6,0.0,0.25,0.2
172,S CAYUGA ST,Minor Arterial,2,638.3040831895751,3.36,0.5,3.2,0.0,0.6,0.0,0.7,0.2
173,S CAYUGA ST,Collector,2,493.96895819178536,12.48,1.06,5.2,0.0,0.6,0.0,0.5,0.6
174,S TITUS AVE,Local Road,2,604.8388971286867,4.1,0.61,3.7,0.0,0.6,0.0,0.25,0.2
175,S TITUS AVE,Local Road,2,282.1864406148572,13.96,0.41,1.1,0.0,0.6,0.0,0.25,0.6
176,S TITUS AVE,Local Road,2,839.3498261428524,1.09,0.06,0.5,0.0,0.6,0.0,0.25,0.2
177,SOUTH ST,Local Road,2,608.8757369954128,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
178,S TITUS AVE,Local Road,2,593.0090332859851,1.04,0.34,2.0,0.0,0.6,0.0,0.25,0.2
179,S TITUS AVE,Local Road,2,505.67837755074595,12.51,2.83,14.3,0.0,0.6,0.0,0.25,0.6
180,PLEASANT ST,Local Road,2,551.8803397007537,23.31,14.76,81.5,0.0,0.6,0.0,0.25,1.0
181,HILLVIEW PL,Local Road,2,563.336330842939,14.95,10.3,58.0,0.0,0.6,0.0,0.25,0.6
182,SOUTH HILL TER,Local Road,1,652.8285789309319,9.71,0.24,1.6,0.0,0.6,0.0,0.25,0.4
183,TURNER PL,Local Road,2,426.54622906005034,15.23,8.75,37.3,0.0,0.6,0.0,0.25,0.8
184,TURNER PL,Local Road,2,347.9758821530179,18.96,13.34,46.4,0.0,0.6,0.0,0.25,0.8
185,TURNER PL,Local Road,2,435.15309554716964,14.82,11.69,50.9,0.0,0.6,0.0,0.25,0.6
186,S GENEVA ST,Local Road,2,614.8312945810802,5.02,0.12,0.7,0.0,0.6,0.0,0.25,0.4
187,E SPENCER ST,Local Road,1,846.1213818860871,10.31,3.83,32.4,0.0,0.6,0.0,0.25,0.6
188,HILLVIEW PL,Local Road,2,225.82711959164763,30.38,15.12,34.2,0.0,0.6,0.0,0.25,1.0
189,GRANDVIEW CT,Local Road,2,472.2998042737329,8.41,0.97,4.6,0.0,0.6,0.0,0.25,0.4
190,GRANDVIEW AVE,Local Road,2,601.2343012780522,8.62,3.74,22.5,0.0,0.6,0.0,0.25,0.4
191,HUDSON PL,Local Road,2,1162.1060275835323,9.34,3.85,44.7,0.0,0.6,0.0,0.25,0.4
192,CODDINGTON RD,Local Road,2,1585.8323314271443,3.33,1.09,17.4,0.0,0.6,0.0,0.25,0.2
193,STONE QUARRY RD,Collector,2,989.6835965070604,24.65,9.91,98.1,0.0,0.6,0.0,0.5,1.0
194,ELMIRA RD,Minor Arterial,2,92.62449551764388,0.0,0.0,0.0,0.0,0.6,0.0,0.7,0.2
195,S MEADOW ST,Local Road,2,705.7973542607253,5.12,1.3,9.2,0.0,0.6,0.0,0.25,0.4
196,ELMIRA RD,Principal Arterial,5,2303.273944608553,2.76,0.75,17.3,1.0,0.6,0.0,0.85,0.2
197,COMMERCIAL AVE,Local Road,2,892.5718771536126,1.27,0.14,1.2,0.0,0.6,0.0,0.25,0.2
198,ELMIRA RD,Minor Arterial,2,1446.588614484539,0.0,0.0,0.0,0.0,0.6,0.0,0.7,0.2
199,HYERS ST,Local Road,2,594.1201492056234,1.39,0.48,2.8,0.0,0.6,0.0,0.25,0.2
200,WOOD ST,Local Road,2,594.2868410302846,1.64,0.67,4.0,0.0,0.6,0.0,0.25,0.2
201,WOOD ST,Local Road,2,593.1028670878527,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
202,WOOD ST,Local Road,2,610.2039543318701,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
203,PARK ST,Local Road,2,512.6696054550894,6.48,1.14,5.9,0.0,0.6,0.0,0.25,0.4
204,WOOD ST,Local Road,2,220.98171394193162,2.5,1.63,3.6,0.0,0.6,0.0,0.25,0.2
205,FAIR ST,Local Road,2,404.38970358858774,0.0,0.0,0.0,0.0,0.6,0.0,0.25,0.2
206,CHERRY ST,Local Road,2,1216.3356353383613,1.34,0.16,2.0,0.0,0.6,0.0,0.25,0.2
207,CHERRY ST,Local Road,2,939.9558345540755,1.7,0.2,1.9,0.0,0.6,0.0,0.25,0.2
208,TABER ST,Local Road,2,526.4376929744993,2.94,0.36,1.9,0.0,0.6,0.0,0.25,0.2
209,BRINDLEY ST,Local Road,2,217.07427368776922,4.99,0.65,1.4,0.0,0.6,0.0,0.25,0.2
210,W STATE ST/ M. L. K. JR ST,Minor Arterial,4,423.38756807981935,3.22,0.17,0.7,0.0,0.6,0.0,0.7,0.2
211,TAUGHANNOCK BLVD,Collector,3,671.4846854147559,2.21,0.21,1.4,0.0,0.6,0.0,0.5,0.2
212,TAUGHANNOCK BLVD,Collector,2,440.95076071459863,20.9,0.59,2.6,0.0,0.6,0.0,0.5,1.0
213,TAUGHANNOCK BLVD,Collector,2,226.3391180439565,16.81,1.39,3.2,0.0,0.6,0.0,0.5,0.8
214,TAUGHANNOCK BLVD,Local Road,2,1096.7322639617623,3.46,0.26,2.8,0.0,0.6,0.0,0.25,0.2
215,ELM ST,Local Road,2,1076.6867785764832,11.5,6.47,69.7,0.0,0.6,0.0,0.25,0.6
216,ELM ST,Local Road,2,1066.1167275859284,12.73,6.81,72.6,0.0,0.6,0.0,0.25,0.6
217,HALLER BLVD,Local Road,2,1165.0175433145046,10.06,6.46,75.3,0.0,0.0,0.0,0.25,0.6
218,HOOK PL,Local Road,2,613.1808702822897,12.34,8.31,50.9,0.0,0.0,0.0,0.25,0.6
